Source,Address,Price,Area (m²),Date,price_per_sqm,log_price,District_encoded,Price_norm,Area (m²)_norm,price_per_sqm_norm,Price_std,Area (m²)_std,price_per_sqm_std,year,month,price_lag_1,price_roll_5
realtors.am,Abovyan,150000,121,2025-11-19,1239.6694,11.9184,0,0.0759,0.6618,0.0468,-0.67,0.91,-1.19,2025,11,150000.0,147600.0
realtors.am,Abovyan,150000,121,2025-11-19,1239.6694,11.9184,0,0.0759,0.6618,0.0468,-0.67,0.91,-1.19,2025,11,150000.0,147600.0
realtors.am,Arabkir,130000,46,2025-11-19,2826.087,11.7753,2,0.0539,0.1103,0.1978,-0.82,-1.46,0.11,2025,11,150000.0,143600.0
realtors.am,Arabkir,130000,46,2025-11-19,2826.087,11.7753,2,0.0539,0.1103,0.1978,-0.82,-1.46,0.11,2025,11,130000.0,142000.0
realtors.am,Center,160000,81,2025-11-19,1975.3086,11.9829,4,0.0869,0.3676,0.1168,-0.6,-0.35,-0.59,2025,11,130000.0,144000.0
realtors.am,Shengavit,150000,65,2025-11-19,2307.6923,11.9184,12,0.0759,0.25,0.1485,-0.67,-0.86,-0.32,2025,11,160000.0,144000.0
realtors.am,Center,250000,60,2025-11-20,4166.6667,12.4292,4,0.1859,0.2132,0.3255,0.06,-1.02,1.21,2025,11,150000.0,164000.0
realtors.am,Center,830000,167,2025-11-20,4970.0599,13.6292,4,0.824,1.0,0.402,4.31,2.36,1.87,2025,11,250000.0,304000.0
realtors.am,Center,830000,167,2025-11-20,4970.0599,13.6292,4,0.824,1.0,0.402,4.31,2.36,1.87,2025,11,830000.0,444000.0
realtors.am,Center,830000,167,2025-11-20,4970.0599,13.6292,4,0.824,1.0,0.402,4.31,2.36,1.87,2025,11,830000.0,578000.0
realtors.am,Center,235000,83,2025-11-20,2831.3253,12.3673,4,0.1694,0.3824,0.1983,-0.05,-0.29,0.11,2025,11,830000.0,595000.0
realtors.am,Center,235000,83,2025-11-20,2831.3253,12.3673,4,0.1694,0.3824,0.1983,-0.05,-0.29,0.11,2025,11,235000.0,592000.0
realtors.am,Center,235000,83,2025-11-20,2831.3253,12.3673,4,0.1694,0.3824,0.1983,-0.05,-0.29,0.11,2025,11,235000.0,473000.0
realtors.am,Nor-Nork,107000,97,2025-11-20,1103.0928,11.5806,10,0.0286,0.4853,0.0338,-0.99,0.15,-1.3,2025,11,235000.0,328400.0
realtors.am,Nor-Nork,107000,97,2025-11-20,1103.0928,11.5806,10,0.0286,0.4853,0.0338,-0.99,0.15,-1.3,2025,11,107000.0,183800.0
realtors.am,Center,342000,86,2025-11-20,3976.7442,12.7426,4,0.2871,0.4044,0.3074,0.73,-0.2,1.05,2025,11,107000.0,205200.0
realtors.am,Center,342000,86,2025-11-20,3976.7442,12.7426,4,0.2871,0.4044,0.3074,0.73,-0.2,1.05,2025,11,342000.0,226600.0
realtors.am,Center,342000,86,2025-11-20,3976.7442,12.7426,4,0.2871,0.4044,0.3074,0.73,-0.2,1.05,2025,11,342000.0,248000.0
realtors.am,Arabkir,195000,84,2025-11-20,2321.4286,12.1808,2,0.1254,0.3897,0.1498,-0.34,-0.26,-0.3,2025,11,342000.0,265600.0
realtors.am,Arabkir,195000,84,2025-11-20,2321.4286,12.1808,2,0.1254,0.3897,0.1498,-0.34,-0.26,-0.3,2025,11,195000.0,283200.0
realtors.am,Arabkir,195000,84,2025-11-20,2321.4286,12.1808,2,0.1254,0.3897,0.1498,-0.34,-0.26,-0.3,2025,11,195000.0,253800.0
myrealty.am,Center,235000,40,2025-11-20,5875.0,12.3673,4,0.1694,0.0662,0.4882,-0.05,-1.65,2.61,2025,11,195000.0,232400.0
myrealty.am,Center,235000,40,2025-11-20,5875.0,12.3673,4,0.1694,0.0662,0.4882,-0.05,-1.65,2.61,2025,11,235000.0,211000.0
realtors.am,Center,250000,60,2025-11-20,4166.6667,12.4292,4,0.1859,0.2132,0.3255,0.06,-1.02,1.21,2025,11,235000.0,222000.0
realtors.am,Nor-Nork,107000,97,2025-11-20,1103.0928,11.5806,10,0.0286,0.4853,0.0338,-0.99,0.15,-1.3,2025,11,250000.0,204400.0
realtors.am,Arabkir,256000,142,2025-11-20,1802.8169,12.4529,2,0.1925,0.8162,0.1004,0.1,1.57,-0.73,2025,11,107000.0,216600.0
myrealty.am,Center,235000,40,2025-11-20,5875.0,12.3673,4,0.1694,0.0662,0.4882,-0.05,-1.65,2.61,2025,11,256000.0,216600.0
realtors.am,Arabkir,195000,116,2025-11-20,1681.0345,12.1808,2,0.1254,0.625,0.0888,-0.34,0.75,-0.83,2025,11,235000.0,208600.0
realtors.am,Arabkir,159000,74,2025-11-20,2148.6486,11.9767,2,0.0858,0.3162,0.1333,-0.61,-0.58,-0.45,2025,11,195000.0,190400.0
realtors.am,Arabkir,256000,142,2025-11-20,1802.8169,12.4529,2,0.1925,0.8162,0.1004,0.1,1.57,-0.73,2025,11,159000.0,220200.0
realtors.am,Arabkir,159000,74,2025-11-20,2148.6486,11.9767,2,0.0858,0.3162,0.1333,-0.61,-0.58,-0.45,2025,11,256000.0,200800.0
realtors.am,Arabkir,159000,74,2025-11-20,2148.6486,11.9767,2,0.0858,0.3162,0.1333,-0.61,-0.58,-0.45,2025,11,159000.0,185600.0
realtors.am,Center,160000,81,2025-11-20,1975.3086,11.9829,4,0.0869,0.3676,0.1168,-0.6,-0.35,-0.59,2025,11,159000.0,178600.0
realtors.am,Center,160000,81,2025-11-20,1975.3086,11.9829,4,0.0869,0.3676,0.1168,-0.6,-0.35,-0.59,2025,11,160000.0,178800.0
realtors.am,Center,210000,96,2025-11-20,2187.5,12.2549,4,0.1419,0.4779,0.137,-0.23,0.12,-0.41,2025,11,160000.0,169600.0
realtors.am,Center,210000,96,2025-11-20,2187.5,12.2549,4,0.1419,0.4779,0.137,-0.23,0.12,-0.41,2025,11,210000.0,179800.0
realtors.am,Center,210000,96,2025-11-20,2187.5,12.2549,4,0.1419,0.4779,0.137,-0.23,0.12,-0.41,2025,11,210000.0,190000.0
realtors.am,Center,520000,151,2025-11-20,3443.7086,13.1616,4,0.4829,0.8824,0.2566,2.04,1.86,0.62,2025,11,210000.0,262000.0
realtors.am,Center,160000,81,2025-11-20,1975.3086,11.9829,4,0.0869,0.3676,0.1168,-0.6,-0.35,-0.59,2025,11,520000.0,262000.0
realtors.am,Center,520000,151,2025-11-20,3443.7086,13.1616,4,0.4829,0.8824,0.2566,2.04,1.86,0.62,2025,11,160000.0,324000.0
realtors.am,Nor-Nork,150000,83,2025-11-20,1807.2289,11.9184,10,0.0759,0.3824,0.1008,-0.67,-0.29,-0.73,2025,11,520000.0,312000.0
realtors.am,Nor-Nork,150000,83,2025-11-20,1807.2289,11.9184,10,0.0759,0.3824,0.1008,-0.67,-0.29,-0.73,2025,11,150000.0,300000.0
realtors.am,Nor-Nork,150000,83,2025-11-20,1807.2289,11.9184,10,0.0759,0.3824,0.1008,-0.67,-0.29,-0.73,2025,11,150000.0,226000.0
realtors.am,Arabkir,210000,74,2025-11-20,2837.8378,12.2549,2,0.1419,0.3162,0.199,-0.23,-0.58,0.12,2025,11,150000.0,236000.0
realtors.am,Arabkir,210000,74,2025-11-20,2837.8378,12.2549,2,0.1419,0.3162,0.199,-0.23,-0.58,0.12,2025,11,210000.0,174000.0
realtors.am,Arabkir,210000,74,2025-11-20,2837.8378,12.2549,2,0.1419,0.3162,0.199,-0.23,-0.58,0.12,2025,11,210000.0,186000.0
realtors.am,Arabkir,195000,116,2025-11-20,1681.0345,12.1808,2,0.1254,0.625,0.0888,-0.34,0.75,-0.83,2025,11,210000.0,195000.0
realtors.am,Center,520000,151,2025-11-20,3443.7086,13.1616,4,0.4829,0.8824,0.2566,2.04,1.86,0.62,2025,11,195000.0,269000.0
realtors.am,Arabkir,195000,116,2025-11-20,1681.0345,12.1808,2,0.1254,0.625,0.0888,-0.34,0.75,-0.83,2025,11,520000.0,266000.0
realtors.am,Center,140000,52,2025-11-21,2692.3077,11.8494,4,0.0649,0.1544,0.1851,-0.75,-1.27,-0.0,2025,11,195000.0,252000.0
realtors.am,Ajapnyak,125000,65,2025-11-21,1923.0769,11.7361,1,0.0484,0.25,0.1118,-0.86,-0.86,-0.63,2025,11,140000.0,235000.0
realtors.am,Ajapnyak,125000,65,2025-11-21,1923.0769,11.7361,1,0.0484,0.25,0.1118,-0.86,-0.86,-0.63,2025,11,125000.0,221000.0
realtors.am,Center,215000,93,2025-11-21,2311.828,12.2784,4,0.1474,0.4559,0.1489,-0.2,0.02,-0.31,2025,11,125000.0,160000.0
realtors.am,Center,215000,93,2025-11-21,2311.828,12.2784,4,0.1474,0.4559,0.1489,-0.2,0.02,-0.31,2025,11,215000.0,164000.0
realtors.am,Center,215000,93,2025-11-21,2311.828,12.2784,4,0.1474,0.4559,0.1489,-0.2,0.02,-0.31,2025,11,215000.0,179000.0
realtors.am,Center,140000,52,2025-11-21,2692.3077,11.8494,4,0.0649,0.1544,0.1851,-0.75,-1.27,-0.0,2025,11,215000.0,182000.0
realtors.am,Ajapnyak,125000,65,2025-11-21,1923.0769,11.7361,1,0.0484,0.25,0.1118,-0.86,-0.86,-0.63,2025,11,140000.0,182000.0
realtors.am,Center,140000,52,2025-11-21,2692.3077,11.8494,4,0.0649,0.1544,0.1851,-0.75,-1.27,-0.0,2025,11,125000.0,167000.0
realtors.am,Ajapnyak,150000,80,2025-11-21,1875.0,11.9184,1,0.0759,0.3603,0.1073,-0.67,-0.39,-0.67,2025,11,140000.0,154000.0
realtors.am,Arabkir,250000,135,2025-11-21,1851.8519,12.4292,2,0.1859,0.7647,0.1051,0.06,1.35,-0.69,2025,11,150000.0,161000.0
realtors.am,Arabkir,250000,135,2025-11-21,1851.8519,12.4292,2,0.1859,0.7647,0.1051,0.06,1.35,-0.69,2025,11,250000.0,183000.0
realtors.am,Center,103000,100,2025-11-21,1030.0,11.5425,4,0.0242,0.5074,0.0268,-1.02,0.25,-1.36,2025,11,250000.0,178600.0
realtors.am,Center,103000,100,2025-11-21,1030.0,11.5425,4,0.0242,0.5074,0.0268,-1.02,0.25,-1.36,2025,11,103000.0,171200.0
realtors.am,Center,103000,100,2025-11-21,1030.0,11.5425,4,0.0242,0.5074,0.0268,-1.02,0.25,-1.36,2025,11,103000.0,161800.0
realtors.am,Davtashen,153000,49,2025-11-21,3122.449,11.9382,5,0.0792,0.1324,0.2261,-0.65,-1.36,0.35,2025,11,103000.0,142400.0
realtors.am,Davtashen,153000,49,2025-11-21,3122.449,11.9382,5,0.0792,0.1324,0.2261,-0.65,-1.36,0.35,2025,11,153000.0,123000.0
realtors.am,Davtashen,153000,49,2025-11-21,3122.449,11.9382,5,0.0792,0.1324,0.2261,-0.65,-1.36,0.35,2025,11,153000.0,133000.0
realtors.am,Center,645000,167,2025-11-21,3862.2754,13.377,4,0.6205,1.0,0.2965,2.95,2.36,0.96,2025,11,153000.0,241400.0
realtors.am,Ajapnyak,150000,80,2025-11-21,1875.0,11.9184,1,0.0759,0.3603,0.1073,-0.67,-0.39,-0.67,2025,11,645000.0,250800.0
realtors.am,Arabkir,250000,135,2025-11-21,1851.8519,12.4292,2,0.1859,0.7647,0.1051,0.06,1.35,-0.69,2025,11,150000.0,270200.0
realtors.am,Center,645000,167,2025-11-21,3862.2754,13.377,4,0.6205,1.0,0.2965,2.95,2.36,0.96,2025,11,250000.0,368600.0
realtors.am,Ajapnyak,150000,80,2025-11-21,1875.0,11.9184,1,0.0759,0.3603,0.1073,-0.67,-0.39,-0.67,2025,11,645000.0,368000.0
realtors.am,Kanaker-Zeytun,270000,146,2025-11-21,1849.3151,12.5062,7,0.2079,0.8456,0.1048,0.21,1.7,-0.69,2025,11,150000.0,293000.0
realtors.am,Center,240000,55,2025-11-21,4363.6364,12.3884,4,0.1749,0.1765,0.3442,-0.01,-1.17,1.37,2025,11,270000.0,311000.0
realtors.am,Center,240000,55,2025-11-21,4363.6364,12.3884,4,0.1749,0.1765,0.3442,-0.01,-1.17,1.37,2025,11,240000.0,309000.0
realtors.am,Center,645000,167,2025-11-21,3862.2754,13.377,4,0.6205,1.0,0.2965,2.95,2.36,0.96,2025,11,240000.0,309000.0
realtors.am,Center,240000,55,2025-11-21,4363.6364,12.3884,4,0.1749,0.1765,0.3442,-0.01,-1.17,1.37,2025,11,645000.0,327000.0
realtors.am,Center,220000,73,2025-11-21,3013.6986,12.3014,4,0.1529,0.3088,0.2157,-0.16,-0.61,0.26,2025,11,240000.0,317000.0
realtors.am,Center,220000,73,2025-11-21,3013.6986,12.3014,4,0.1529,0.3088,0.2157,-0.16,-0.61,0.26,2025,11,220000.0,313000.0
realtors.am,Center,220000,73,2025-11-21,3013.6986,12.3014,4,0.1529,0.3088,0.2157,-0.16,-0.61,0.26,2025,11,220000.0,309000.0
realtors.am,Davtashen,306000,91,2025-11-21,3362.6374,12.6313,5,0.2475,0.4412,0.2489,0.47,-0.04,0.55,2025,11,220000.0,241200.0
realtors.am,Davtashen,306000,91,2025-11-21,3362.6374,12.6313,5,0.2475,0.4412,0.2489,0.47,-0.04,0.55,2025,11,306000.0,254400.0
realtors.am,Davtashen,306000,91,2025-11-21,3362.6374,12.6313,5,0.2475,0.4412,0.2489,0.47,-0.04,0.55,2025,11,306000.0,271600.0
realtors.am,Kanaker-Zeytun,158000,93,2025-11-21,1698.9247,11.9704,7,0.0847,0.4559,0.0905,-0.61,0.02,-0.81,2025,11,306000.0,259200.0
realtors.am,Kanaker-Zeytun,158000,93,2025-11-21,1698.9247,11.9704,7,0.0847,0.4559,0.0905,-0.61,0.02,-0.81,2025,11,158000.0,246800.0
realtors.am,Center,200000,93,2025-11-21,2150.5376,12.2061,4,0.1309,0.4559,0.1335,-0.31,0.02,-0.44,2025,11,158000.0,225600.0
realtors.am,Center,210000,40,2025-11-21,5250.0,12.2549,4,0.1419,0.0662,0.4287,-0.23,-1.65,2.09,2025,11,200000.0,206400.0
realtors.am,Kanaker-Zeytun,158000,93,2025-11-21,1698.9247,11.9704,7,0.0847,0.4559,0.0905,-0.61,0.02,-0.81,2025,11,210000.0,176800.0
realtors.am,Center,145000,39,2025-11-21,3717.9487,11.8845,4,0.0704,0.0588,0.2828,-0.71,-1.68,0.84,2025,11,158000.0,174200.0
realtors.am,Kanaker-Zeytun,270000,146,2025-11-21,1849.3151,12.5062,7,0.2079,0.8456,0.1048,0.21,1.7,-0.69,2025,11,145000.0,196600.0
realtors.am,Center,145000,39,2025-11-21,3717.9487,11.8845,4,0.0704,0.0588,0.2828,-0.71,-1.68,0.84,2025,11,270000.0,185600.0
realtors.am,Center,145000,39,2025-11-21,3717.9487,11.8845,4,0.0704,0.0588,0.2828,-0.71,-1.68,0.84,2025,11,145000.0,172600.0
realtors.am,Kanaker-Zeytun,270000,146,2025-11-21,1849.3151,12.5062,7,0.2079,0.8456,0.1048,0.21,1.7,-0.69,2025,11,145000.0,195000.0
realtors.am,Center,200000,93,2025-11-21,2150.5376,12.2061,4,0.1309,0.4559,0.1335,-0.31,0.02,-0.44,2025,11,270000.0,206000.0
realtors.am,Ajapnyak,140000,81,2025-11-21,1728.3951,11.8494,1,0.0649,0.3676,0.0933,-0.75,-0.35,-0.79,2025,11,200000.0,180000.0
realtors.am,Ajapnyak,140000,81,2025-11-21,1728.3951,11.8494,1,0.0649,0.3676,0.0933,-0.75,-0.35,-0.79,2025,11,140000.0,179000.0
realtors.am,Center,210000,40,2025-11-21,5250.0,12.2549,4,0.1419,0.0662,0.4287,-0.23,-1.65,2.09,2025,11,140000.0,192000.0
realtors.am,Center,210000,40,2025-11-21,5250.0,12.2549,4,0.1419,0.0662,0.4287,-0.23,-1.65,2.09,2025,11,210000.0,180000.0
realtors.am,Center,200000,93,2025-11-21,2150.5376,12.2061,4,0.1309,0.4559,0.1335,-0.31,0.02,-0.44,2025,11,210000.0,180000.0
realtors.am,Kanaker-Zeytun,140000,59,2025-11-22,2372.8814,11.8494,7,0.0649,0.2059,0.1547,-0.75,-1.05,-0.26,2025,11,200000.0,180000.0
realtors.am,Arabkir,190000,87,2025-11-22,2183.908,12.1548,2,0.1199,0.4118,0.1367,-0.38,-0.16,-0.42,2025,11,140000.0,190000.0
realtors.am,Arabkir,190000,87,2025-11-22,2183.908,12.1548,2,0.1199,0.4118,0.1367,-0.38,-0.16,-0.42,2025,11,190000.0,186000.0
realtors.am,Kanaker-Zeytun,340000,110,2025-11-22,3090.9091,12.7367,7,0.2849,0.5809,0.2231,0.72,0.56,0.33,2025,11,190000.0,212000.0
realtors.am,Kanaker-Zeytun,340000,110,2025-11-22,3090.9091,12.7367,7,0.2849,0.5809,0.2231,0.72,0.56,0.33,2025,11,340000.0,240000.0
realtors.am,Kanaker-Zeytun,340000,110,2025-11-22,3090.9091,12.7367,7,0.2849,0.5809,0.2231,0.72,0.56,0.33,2025,11,340000.0,280000.0
realtors.am,Center,430000,98,2025-11-22,4387.7551,12.9715,4,0.3839,0.4926,0.3465,1.38,0.18,1.39,2025,11,340000.0,328000.0
realtors.am,Kanaker-Zeytun,140000,59,2025-11-22,2372.8814,11.8494,7,0.0649,0.2059,0.1547,-0.75,-1.05,-0.26,2025,11,430000.0,318000.0
realtors.am,Kanaker-Zeytun,140000,59,2025-11-22,2372.8814,11.8494,7,0.0649,0.2059,0.1547,-0.75,-1.05,-0.26,2025,11,140000.0,278000.0
realtors.am,Center,235000,40,2025-11-22,5875.0,12.3673,4,0.1694,0.0662,0.4882,-0.05,-1.65,2.61,2025,11,140000.0,257000.0
realtors.am,Center,155000,48,2025-11-22,3229.1667,11.9512,4,0.0814,0.125,0.2362,-0.64,-1.4,0.44,2025,11,235000.0,220000.0
realtors.am,Center,155000,48,2025-11-22,3229.1667,11.9512,4,0.0814,0.125,0.2362,-0.64,-1.4,0.44,2025,11,155000.0,165000.0
realtors.am,Center,235000,40,2025-11-22,5875.0,12.3673,4,0.1694,0.0662,0.4882,-0.05,-1.65,2.61,2025,11,155000.0,184000.0
realtors.am,Center,235000,40,2025-11-22,5875.0,12.3673,4,0.1694,0.0662,0.4882,-0.05,-1.65,2.61,2025,11,235000.0,203000.0
realtors.am,Kanaker-Zeytun,113000,62,2025-11-22,1822.5806,11.6351,7,0.0352,0.2279,0.1023,-0.94,-0.95,-0.71,2025,11,235000.0,178600.0
realtors.am,Kanaker-Zeytun,113000,62,2025-11-22,1822.5806,11.6351,7,0.0352,0.2279,0.1023,-0.94,-0.95,-0.71,2025,11,113000.0,170200.0
realtors.am,Kanaker-Zeytun,113000,62,2025-11-22,1822.5806,11.6351,7,0.0352,0.2279,0.1023,-0.94,-0.95,-0.71,2025,11,113000.0,161800.0
realtors.am,Arabkir,252000,116,2025-11-22,2172.4138,12.4372,2,0.1881,0.625,0.1356,0.07,0.75,-0.43,2025,11,113000.0,165200.0
realtors.am,Arabkir,252000,116,2025-11-22,2172.4138,12.4372,2,0.1881,0.625,0.1356,0.07,0.75,-0.43,2025,11,252000.0,168600.0
realtors.am,Arabkir,252000,116,2025-11-22,2172.4138,12.4372,2,0.1881,0.625,0.1356,0.07,0.75,-0.43,2025,11,252000.0,196400.0
realtors.am,Center,155000,48,2025-11-22,3229.1667,11.9512,4,0.0814,0.125,0.2362,-0.64,-1.4,0.44,2025,11,252000.0,204800.0
realtors.am,Center,265000,76,2025-11-22,3486.8421,12.4875,4,0.2024,0.3309,0.2608,0.17,-0.51,0.65,2025,11,155000.0,235200.0
realtors.am,Center,265000,76,2025-11-22,3486.8421,12.4875,4,0.2024,0.3309,0.2608,0.17,-0.51,0.65,2025,11,265000.0,237800.0
realtors.am,Kanaker-Zeytun,237000,134,2025-11-22,1768.6567,12.3758,7,0.1716,0.7574,0.0971,-0.04,1.32,-0.76,2025,11,265000.0,234800.0
realtors.am,Kanaker-Zeytun,180000,67,2025-11-22,2686.5672,12.1007,7,0.1089,0.2647,0.1846,-0.45,-0.8,-0.0,2025,11,237000.0,220400.0
realtors.am,Kanaker-Zeytun,180000,67,2025-11-22,2686.5672,12.1007,7,0.1089,0.2647,0.1846,-0.45,-0.8,-0.0,2025,11,180000.0,225400.0
realtors.am,Kanaker-Zeytun,180000,67,2025-11-22,2686.5672,12.1007,7,0.1089,0.2647,0.1846,-0.45,-0.8,-0.0,2025,11,180000.0,208400.0
realtors.am,Arabkir,185000,112,2025-11-22,1651.7857,12.1281,2,0.1144,0.5956,0.086,-0.42,0.62,-0.85,2025,11,180000.0,192400.0
realtors.am,Arabkir,185000,112,2025-11-22,1651.7857,12.1281,2,0.1144,0.5956,0.086,-0.42,0.62,-0.85,2025,11,185000.0,182000.0
realtors.am,Center,265000,76,2025-11-22,3486.8421,12.4875,4,0.2024,0.3309,0.2608,0.17,-0.51,0.65,2025,11,185000.0,199000.0
realtors.am,Nork-Marash,122000,83,2025-11-22,1469.8795,11.7118,11,0.0451,0.3824,0.0687,-0.88,-0.29,-1.0,2025,11,265000.0,187400.0
realtors.am,Nork-Marash,122000,83,2025-11-22,1469.8795,11.7118,11,0.0451,0.3824,0.0687,-0.88,-0.29,-1.0,2025,11,122000.0,175800.0
realtors.am,Center,158000,92,2025-11-22,1717.3913,11.9704,4,0.0847,0.4485,0.0923,-0.61,-0.01,-0.8,2025,11,122000.0,170400.0
realtors.am,Center,158000,92,2025-11-22,1717.3913,11.9704,4,0.0847,0.4485,0.0923,-0.61,-0.01,-0.8,2025,11,158000.0,165000.0
realtors.am,Center,158000,92,2025-11-22,1717.3913,11.9704,4,0.0847,0.4485,0.0923,-0.61,-0.01,-0.8,2025,11,158000.0,143600.0
realtors.am,Nork-Marash,122000,83,2025-11-22,1469.8795,11.7118,11,0.0451,0.3824,0.0687,-0.88,-0.29,-1.0,2025,11,158000.0,143600.0
realtors.am,Center,210000,91,2025-11-22,2307.6923,12.2549,4,0.1419,0.4412,0.1485,-0.23,-0.04,-0.32,2025,11,122000.0,161200.0
realtors.am,Center,180000,61,2025-11-22,2950.8197,12.1007,4,0.1089,0.2206,0.2097,-0.45,-0.99,0.21,2025,11,210000.0,165600.0
realtors.am,Center,330000,82,2025-11-22,4024.3902,12.7068,4,0.2739,0.375,0.3119,0.65,-0.32,1.09,2025,11,180000.0,200000.0
realtors.am,Center,210000,91,2025-11-22,2307.6923,12.2549,4,0.1419,0.4412,0.1485,-0.23,-0.04,-0.32,2025,11,330000.0,210400.0
realtors.am,Center,330000,82,2025-11-22,4024.3902,12.7068,4,0.2739,0.375,0.3119,0.65,-0.32,1.09,2025,11,210000.0,252000.0
realtors.am,Arabkir,180000,74,2025-11-22,2432.4324,12.1007,2,0.1089,0.3162,0.1604,-0.45,-0.58,-0.21,2025,11,330000.0,246000.0
realtors.am,Center,330000,82,2025-11-22,4024.3902,12.7068,4,0.2739,0.375,0.3119,0.65,-0.32,1.09,2025,11,180000.0,276000.0
realtors.am,Arabkir,180000,74,2025-11-22,2432.4324,12.1007,2,0.1089,0.3162,0.1604,-0.45,-0.58,-0.21,2025,11,330000.0,246000.0
realtors.am,Arabkir,190000,59,2025-11-22,3220.339,12.1548,2,0.1199,0.2059,0.2354,-0.38,-1.05,0.43,2025,11,180000.0,242000.0
realtors.am,Center,210000,91,2025-11-22,2307.6923,12.2549,4,0.1419,0.4412,0.1485,-0.23,-0.04,-0.32,2025,11,190000.0,218000.0
realtors.am,Arabkir,190000,59,2025-11-22,3220.339,12.1548,2,0.1199,0.2059,0.2354,-0.38,-1.05,0.43,2025,11,210000.0,220000.0
realtors.am,Arabkir,190000,59,2025-11-22,3220.339,12.1548,2,0.1199,0.2059,0.2354,-0.38,-1.05,0.43,2025,11,190000.0,192000.0
realtors.am,Arabkir,180000,74,2025-11-22,2432.4324,12.1007,2,0.1089,0.3162,0.1604,-0.45,-0.58,-0.21,2025,11,190000.0,192000.0
realtors.am,Arabkir,223000,109,2025-11-23,2045.8716,12.3149,2,0.1562,0.5735,0.1235,-0.14,0.53,-0.53,2025,11,180000.0,198600.0
realtors.am,Arabkir,223000,109,2025-11-23,2045.8716,12.3149,2,0.1562,0.5735,0.1235,-0.14,0.53,-0.53,2025,11,223000.0,201200.0
realtors.am,Arabkir,223000,109,2025-11-23,2045.8716,12.3149,2,0.1562,0.5735,0.1235,-0.14,0.53,-0.53,2025,11,223000.0,207800.0
realtors.am,Nork-Marash,450000,93,2025-11-23,4838.7097,13.017,11,0.4059,0.4559,0.3895,1.52,0.02,1.76,2025,11,223000.0,259800.0
realtors.am,Center,480000,93,2025-11-23,5161.2903,13.0815,4,0.4389,0.4559,0.4202,1.74,0.02,2.02,2025,11,450000.0,319800.0
realtors.am,Center,480000,93,2025-11-23,5161.2903,13.0815,4,0.4389,0.4559,0.4202,1.74,0.02,2.02,2025,11,480000.0,371200.0
realtors.am,Center,480000,93,2025-11-23,5161.2903,13.0815,4,0.4389,0.4559,0.4202,1.74,0.02,2.02,2025,11,480000.0,422600.0
realtors.am,Center,290000,102,2025-11-23,2843.1373,12.5776,4,0.2299,0.5221,0.1995,0.35,0.31,0.12,2025,11,480000.0,436000.0
realtors.am,Center,290000,102,2025-11-23,2843.1373,12.5776,4,0.2299,0.5221,0.1995,0.35,0.31,0.12,2025,11,290000.0,404000.0
realtors.am,Nork-Marash,450000,93,2025-11-23,4838.7097,13.017,11,0.4059,0.4559,0.3895,1.52,0.02,1.76,2025,11,290000.0,398000.0
realtors.am,Center,290000,102,2025-11-23,2843.1373,12.5776,4,0.2299,0.5221,0.1995,0.35,0.31,0.12,2025,11,450000.0,360000.0
